cluster,total_avg_rtt,total_avg_tp,total_avg_tcp
0,30.0,107.0,18101.0
2,31.0,5398.0,7883135.125
2,41.0,69.0,7747249.875
0,50.0,55.0,193217.0
0,16.0,107.0,170502.0
1,120.0,26040.0,2678509.0
1,145.0,16254.0,144706.0
1,43.0,39803.0,622061.0
0,53.0,587.0,1990047.0
1,48.0,51559.25,8980.0
2,33.0,117.0,5306629.0
2,54.0,232.0,3593919.0
1,127.0,25455.0,688319.0
0,49.0,26960.0,76624.0
0,63.0,3565.0,18873.0
1,78.0,38886.0,7778574.875
0,18.0,126.0,15797.0
0,32.0,81.0,1363927.0
0,52.0,160.0,1092587.0
1,129.0,20145.5,807672.5
0,47.0,14427.0,25714.0
0,108.0,2742.0,35243.0
2,108.0,24978.0,7858590.875
0,50.0,97.0,363383.0
0,50.0,98.0,1620284.0
1,157.0,52860.75,4097395.0
0,54.0,111.0,170234.25
0,50.0,92.0,671019.0
0,109.0,608.0,49221.0
1,69.0,52768.75,1629998.0
0,50.0,74.0,571391.0
0,50.0,15.0,340413.0
2,28.0,84.0,7715316.875
0,89.0,1495.0,23260.0
2,60.0,7192.5,7883135.125
0,25.0,112.0,743419.0
0,49.0,107.0,8284.0
0,29.0,138.0,377696.0
2,128.0,175.0,7838187.875
0,49.0,78.0,37380.0
2,95.0,9410.0,7896694.125
2,99.0,235.0,7327640.25
0,50.0,15.0,2053025.0
0,98.0,137.0,10640.0
0,68.0,12175.0,59675.0
1,125.0,48342.0,3325186.0
0,87.0,80.0,36303.0
2,37.0,3148.0,7730197.875
0,39.0,75.0,144839.0
1,119.0,9484.0,2383854.0
2,92.0,1486.0,2752018.25
0,22.0,79.0,476780.0
0,79.0,63.0,46338.0
0,84.0,17139.0,190355.0
0,50.0,102.0,432123.0
1,108.0,7644.0,2569406.0
0,55.0,3677.0,2800.0
0,41.0,16451.0,40000.0
1,59.0,52768.75,7883135.125
2,54.0,89.0,7883135.125
0,26.0,11343.0,249061.0
2,50.0,15.0,7715280.875
2,115.0,5114.0,7842882.875
2,33.0,100.0,4320940.0
0,44.0,1158.0,14486.0
0,109.0,142.0,984.0
1,91.0,51078.25,106416.0
0,50.0,116.0,272666.0
0,24.0,131.0,42177.0
2,106.0,455.0,3713010.0
2,23.0,63.0,7883135.125
2,50.0,101.0,7740497.875
0,50.0,120.0,2103425.0
0,46.0,2000.0,140544.0
0,29.0,72.0,1848720.0
1,66.0,48312.5,301392.25
2,83.0,220.0,8176499.125
1,150.0,230.0,4030126.0
0,50.0,78.0,763405.25
2,33.0,102.0,7719318.875
0,56.0,69.0,60921.0
0,50.0,82.0,85555.0
1,71.0,52369.25,4734756.0
2,87.0,162.0,7889785.125
1,168.0,63351.6875,8188724.125
1,78.0,20652.5,18182.0
1,51.0,35059.5,126920.0
0,50.0,15.0,13788.0
1,140.0,32130.5,2379300.0
0,30.0,118.0,123141.0
1,73.0,52860.75,2178980.0
0,50.0,92.0,323917.0
0,100.0,177.0,62449.0
0,50.0,77.0,2416.0
0,62.0,117.0,1252895.0
2,96.0,301.0,2582064.0
1,97.0,15665.0,221541.0
0,50.0,119.0,15590.0
1,80.0,51490.25,58754.0
2,32.0,71.0,7730296.875
0,44.0,3076.0,6650.0
2,194.5,320.0,8250394.125
0,29.0,151.0,56648.0
2,115.0,637.0,7866000.875
0,48.0,102.0,4788.0
2,50.0,132.0,7883135.125
1,136.0,33539.0,7854994.0
0,42.0,86.0,34752.0
2,59.0,73.0,3650882.0
0,42.0,7886.0,14984.0
0,50.0,100.0,251923.0
0,96.0,9020.0,28478.0
2,99.0,91.0,6434317.25
1,127.0,7789.0,450797.25
1,105.0,16960.0,14262.0
0,92.0,6029.0,167015.0
0,69.0,60.0,1796385.0
1,194.5,44884.0,1497374.0
0,40.0,97.0,119369.0
0,50.0,97.0,141317.0
0,35.0,4403.0,1370805.0
0,50.0,211.0,19322.0
2,51.0,3111.0,7820699.875
0,49.0,75.0,1777158.0
2,53.0,10380.0,7935326.125
1,44.0,51154.25,301261.0
0,113.0,30.0,133624.0
2,19.0,101.0,5286639.0
0,26.0,1981.0,191311.0
0,50.0,97.0,1547629.25
1,43.0,52768.75,5508439.0
1,162.0,21192.0,7886655.875
0,30.0,102.0,5533.0
0,50.0,15.0,1114071.0
2,113.0,23473.0,7883135.125
0,28.0,2570.0,63507.0
0,50.0,75.0,141473.0
0,91.0,160.0,389300.0
2,50.0,98.0,7725995.875
1,43.0,37433.0,223149.0
1,114.0,44315.0,3292929.0
0,53.0,105.0,1235568.0
2,116.0,109.0,7750903.875
1,66.0,31649.5,660934.0
2,125.0,2586.0,3592425.0
2,131.0,9525.0,11439579.40625
2,50.0,123.0,7883135.125
0,51.0,90.0,500037.0
2,37.0,207.0,11439579.40625
1,99.0,34522.5,98131.0
0,31.0,63.0,1083033.0
0,48.0,853.0,7030.0
1,97.0,28268.0,6042517.25
0,50.0,77.0,185902.25
0,50.0,62.0,2040787.0
0,68.0,85.0,2346301.0
0,50.0,103.0,5272.0
0,106.0,119.0,15768.0
1,134.0,133.0,2424247.0
0,29.0,131.0,23516.0
0,31.0,23727.0,3726.0
2,100.0,164.0,7945144.875
0,43.0,391.0,1218819.0
0,90.0,10326.0,152390.0
0,50.0,68.0,21639.0
0,30.0,88.0,34462.0
0,63.0,115.0,759916.0
0,50.0,15.0,31557.0
0,39.0,104.0,85150.0
0,51.0,19747.0,13460.0
0,31.0,82.0,37608.0
0,50.0,67.0,52104.0
1,136.0,140.0,61884.0
0,50.0,96.0,120776.0
2,89.0,181.0,4040349.0
2,63.0,94.0,3173468.25
2,50.0,15.0,3821180.0
0,50.0,108.0,890940.0
2,76.0,967.0,11439579.40625
1,135.0,52858.75,238974.0
0,70.0,1522.0,41456.0
0,100.0,224.0,1346247.25
0,30.0,108.0,1226897.0
0,50.0,95.0,578431.0
2,107.0,25014.5,7821138.875
0,33.0,83.0,573766.0
1,56.0,36231.0,1155929.25
0,30.0,109.0,16803.0
0,25.0,108.0,30554.0
0,50.0,81.0,54602.0
0,30.0,106.0,4320.0
0,39.0,113.0,5038.0
0,87.0,2420.0,129909.0
1,135.0,41858.0,11076460.0
0,50.0,105.0,4512.0
2,89.0,917.0,4682099.0
1,157.0,194.0,49823.0
0,61.0,242.0,225705.25
0,46.0,10903.0,30745.0
2,17.0,91.0,7766306.875
1,162.0,120.0,63398.0
0,111.0,5164.0,7405.0
0,111.0,898.0,353873.0
0,108.0,507.0,685682.0
0,50.0,15.0,6376.0
0,50.0,95.0,780911.0
0,37.0,607.0,10003.0
1,61.0,50955.25,159852.0
0,52.0,88.0,1311908.0
1,122.0,52610.5,11439579.40625
0,34.0,91.0,424731.0
0,112.0,187.0,1465057.0
1,78.0,22625.0,4239662.0
1,49.0,29296.5,458282.0
1,122.0,45278.0,583650.0
2,50.0,116.0,7715280.875
1,107.0,22987.0,266194.25
0,105.0,97.0,1406058.0
0,50.0,15.0,2462371.0
0,93.0,545.0,1572731.0
2,50.0,101.0,7883135.125
1,55.0,34173.0,59825.0
0,50.0,102.0,21056.0
0,47.0,484.0,9769.0
2,113.0,13848.0,7753239.875
2,50.0,76.0,3787787.25
1,50.0,52834.75,1219034.0
1,163.0,51196.25,7766294.875
0,52.0,106.0,1012279.0
0,24.0,100.0,1211985.0
2,30.0,99.0,5283578.0
2,109.0,20451.0,7755526.875
0,26.0,85.0,15495.0
2,108.0,2837.0,7515443.0
0,39.0,99.0,78641.0
0,70.0,278.0,41249.0
0,59.0,170.0,90378.0
1,106.0,50407.5,7728310.875
1,118.0,13011.5,3685342.0
0,36.0,112.0,222279.25
0,31.0,118.0,67521.0
2,37.0,102.0,7883135.125
1,107.0,63351.6875,920080.0
0,50.0,16.0,9046.0
1,168.0,43170.0,51416.0
0,50.0,49.0,126109.0
1,184.0,63351.6875,3281800.0
0,50.0,60.0,890940.0
0,67.0,217.0,144354.0
1,99.0,33227.0,38562.0
0,31.0,118.0,3966.0
1,101.0,20520.5,397103.0
0,47.0,71.0,146661.0
1,194.5,195.0,3320009.0
2,100.0,179.0,7897205.125
2,50.0,84.0,7883135.125
1,68.0,34906.0,59554.0
2,69.0,80.0,4342509.0
2,31.0,90.0,4816465.25
0,50.0,164.0,216066.0
0,31.0,97.0,20140.0
0,107.0,309.0,1641284.0
0,39.0,113.0,177415.25
0,127.0,17.0,170368.25
0,118.0,88.0,3623.0
0,50.0,88.0,28925.0
0,33.0,14084.0,601973.0
2,30.0,98.0,5857089.0
1,124.0,52842.75,7838569.875
0,100.0,391.0,266454.0
2,50.0,98.0,3735851.25
0,19.0,102.0,52033.0
0,50.0,119.0,748559.0
0,50.0,98.0,2765399.0
0,50.0,112.0,144084.0
0,40.0,808.0,25477.0
0,50.0,103.0,1610210.0
2,49.0,253.0,7715316.875
0,39.0,76.0,170478.25
2,90.0,332.0,6715880.0
0,45.0,104.0,24637.0
0,50.0,70.0,13709.0
1,127.0,17473.0,4197472.25
0,45.0,25938.0,8599.0
0,50.0,90.0,6030.0
2,45.0,3498.5,7726743.875
0,29.0,63.0,15193.0
0,50.0,68.0,42756.0
0,62.0,67.0,103298.0
1,77.0,52451.25,424749.0
0,50.0,109.0,219230.0
0,53.0,23564.0,69529.0
0,30.0,116.0,1130.0
1,136.0,123.0,2722428.0
1,160.0,33069.5,8313208.875
0,57.0,23887.0,89783.0
1,194.5,37278.5,3617244.0
0,25.0,87.0,2385.0
2,43.0,5588.0,11439579.40625
0,74.0,20099.0,136614.0
1,194.5,13288.0,2231635.0
0,100.0,143.0,1329465.0
0,50.0,15.0,11615.0
0,86.0,180.0,1775292.25
0,45.0,48.0,563322.0
0,29.0,101.0,2749783.0
1,107.0,27184.5,190467.0
1,107.0,6700.0,1884350.0
1,64.0,29172.5,3590006.0
0,43.0,74.0,135844.0
2,50.0,0.0,7816356.875
0,50.0,87.0,292627.0
2,56.0,83.0,7883135.125
0,30.0,143.0,1353316.25
0,56.0,4590.5,9013.0
0,42.0,123.0,91099.0
2,41.0,90.0,7761272.875
0,50.0,72.0,17004.0
1,129.0,47446.0,173177.0
0,83.0,67.0,180598.25
0,70.0,226.0,13335.0
0,39.0,112.0,3857.0
0,54.0,1014.0,40780.0
0,48.0,74.0,4587.0
0,113.0,1652.0,74614.0
2,39.0,101.0,7737926.875
0,39.0,58.0,40547.0
0,40.0,68.0,2709243.0
0,39.0,114.0,441626.0
0,100.0,252.0,2489479.25
0,41.0,675.0,170466.25
0,57.0,77.0,57519.0
2,50.0,15.0,7716730.875
0,66.0,91.0,1180881.0
1,40.0,49237.0,2436315.0
0,90.0,1724.0,365785.0
1,110.0,23053.5,1086036.0
1,69.0,52810.25,3491941.0
0,28.0,90.0,280388.0
0,50.0,63.0,56933.0
0,50.0,91.0,2494258.0
1,104.0,52195.25,677974.0
0,15.0,92.0,570225.0
1,103.0,10535.0,354603.0
0,112.0,5340.0,99726.0
0,53.0,418.0,16146.0
0,62.0,1274.0,12964.0
1,75.0,46002.5,229648.25
2,105.0,4481.0,2637000.0
2,50.0,74.0,4503393.0
0,50.0,112.0,4320.0
0,50.0,102.0,213982.0
0,33.0,29207.0,37364.0
0,29.0,89.0,18376.0
2,37.0,59.0,7883135.125
0,30.0,3315.0,16522.0
2,103.0,73.0,7883135.125
1,92.0,42952.0,1401731.0
0,34.0,63.0,104282.0
1,110.0,52855.75,1709446.25
0,50.0,68.0,105735.0
0,50.0,120.0,353639.0
0,38.0,122.0,865886.0
0,41.0,102.0,2595165.0
0,69.0,172.0,357527.25
0,50.0,15.0,180637.0
2,110.0,12226.0,5146407.0
0,28.0,90.0,63882.0
2,46.0,3772.0,5335036.0
0,50.0,49.0,31557.0
2,31.0,95.0,7717646.875
0,54.0,57.0,100943.0
0,58.0,64.0,232829.0
0,86.0,1063.0,2402938.0
1,135.0,146.0,341095.0
1,194.5,63351.6875,1547469.0
1,108.0,10434.0,850615.0
2,34.0,1090.0,3896411.0
0,30.0,93.0,101164.0
0,82.0,1427.0,112236.0
0,39.0,72.0,27899.0
0,48.0,774.0,55750.0
1,50.0,47112.0,54724.0
0,39.0,99.0,1250589.0
0,79.0,48.0,1083033.0
1,194.5,63351.6875,11439579.40625
1,134.0,148.0,897756.0
0,74.0,90.0,417782.0
1,78.0,21456.0,304097.0
0,24.0,111.0,44550.0
2,31.0,119.0,3889309.0
0,40.0,90.0,180598.25
0,31.0,92.0,3492.0
0,25.0,103.0,123257.0
2,76.0,169.0,6277620.0
2,49.0,103.0,7745654.875
0,50.0,95.0,488909.0
0,45.0,89.0,336717.0
0,42.0,97.0,343440.0
0,87.0,835.0,2874.0
2,79.0,31904.5,7716646.875
0,58.0,1059.0,36936.0
1,59.0,48030.0,1230673.0
0,50.0,97.0,2189141.0
2,114.0,202.0,4710062.0
1,190.0,41455.0,394326.0
0,18.0,101.0,6173.0
0,81.0,63.0,170478.25
0,34.0,118.0,1250589.0
0,114.0,596.0,147173.0
0,50.0,15.0,3100.0
1,130.0,42352.0,4875356.0
1,158.0,53073.75,11439579.40625
2,29.0,86.0,5198458.0
2,82.0,242.0,4340394.0
0,29.0,105.0,39528.0
1,91.0,63351.6875,2784761.0
0,50.0,104.0,199384.0
1,70.0,52843.75,109916.0
1,194.5,59447.5,453662.0
0,50.0,137.0,643247.25
1,61.0,52206.25,7739126.875
2,60.0,63.0,3708391.0
0,61.0,11654.5,42212.0
0,50.0,88.0,1714345.25
2,88.0,726.0,4986468.0
0,27.0,123.0,5034.0
0,29.0,63.0,137092.0
1,100.0,46336.5,10084962.0
1,194.5,63351.6875,11052753.125
0,30.0,112.0,48742.0
1,100.0,46944.0,136229.0
2,66.0,91.0,5145276.0
0,60.0,12307.0,29476.0
0,50.0,86.0,1564111.0
0,30.0,93.0,328248.0
0,61.0,108.0,170368.25
0,29.0,74.0,1528128.0
0,107.0,273.0,30736.0
0,50.0,20.0,1490744.0
0,49.0,69.0,74819.0
0,50.0,101.0,176185.25
2,58.0,154.0,4253068.0
2,110.0,24165.5,7799160.875
0,40.0,63.0,28274.0
0,29.0,85.0,7760.0
1,192.0,51882.0,1245858.0
1,52.0,27546.0,960.0
1,80.0,38954.5,833505.0
1,119.0,52836.75,2600268.0
0,32.0,77.0,18035.0
0,105.0,94.0,2349.0
0,100.0,199.0,1174595.0
0,39.0,117.0,114921.0
0,30.0,391.0,197867.0
2,46.0,23773.0,3594506.0
0,56.0,580.0,1088417.0
1,117.0,27992.0,3268506.0
0,30.0,90.0,32518.0
0,54.0,4089.0,838674.0
1,194.5,39838.5,9132339.125
0,29.0,76.0,2053798.0
0,50.0,85.0,379920.0
1,113.0,28228.0,280164.0
0,50.0,119.0,31698.0
1,84.0,40248.5,2880744.0
0,127.0,1815.0,22066.0
2,21.0,90.0,4889357.0
0,53.0,88.0,58491.0
1,119.0,96.0,2273786.0
0,50.0,129.0,2219115.0
0,64.0,254.0,96123.0
0,50.0,15.0,262025.0
0,62.0,90.0,573724.0
0,55.0,10942.0,15745.0
1,94.0,43063.5,68828.0
0,47.0,27123.5,467767.0
0,50.0,121.0,21499.0
0,50.0,96.0,552824.0
1,108.0,32536.5,7806219.875
0,107.0,4341.0,1196529.0
0,50.0,126.0,3130532.0
2,50.0,92.0,3418256.0
0,31.0,65.0,577151.0
1,174.0,21022.0,419164.0
1,171.0,109.0,857827.0
1,31.0,39406.5,1371833.0
0,46.0,86.0,18770.0
1,106.0,12145.5,105773.0
2,36.0,113.0,7883135.125
0,29.0,96.0,230185.0
0,29.0,116.0,800607.0
2,54.0,71.0,7739585.875
0,57.0,24746.5,108718.0
0,39.0,63.0,2574.0
1,126.0,51839.25,1822105.0
0,64.0,21700.0,13216.0
0,97.0,137.0,980774.0
0,39.0,210.0,102945.0
0,30.0,110.0,150457.0
0,46.0,9086.0,40572.0
0,72.0,63.0,105037.0
0,36.0,88.0,13378.0
0,108.0,1002.0,70984.0
0,37.0,7350.0,27995.0
1,194.5,26483.0,8014048.875
0,29.0,122.0,542014.0
1,77.0,39372.5,17928.0
1,190.0,171.0,962493.0
0,38.0,81.0,170368.25
2,194.5,305.0,9957010.5
0,57.0,104.0,169435.25
1,167.0,38537.0,909650.0
1,149.0,55925.0,6949374.0
0,47.0,63.0,88826.0
2,112.0,6479.0,3536991.0
0,88.0,89.0,74224.0
0,59.0,63.0,6816.0
2,50.0,95.0,7883135.125
0,49.0,88.0,35792.0
0,50.0,83.0,200207.0
2,58.0,198.0,8890808.125
1,65.0,52862.75,2595518.0
0,50.0,75.0,26160.0
1,83.0,33451.5,7896.0
0,81.0,57.0,173323.25
0,69.0,6141.0,109458.0
0,28.0,119.0,174739.0
0,50.0,89.0,123590.0
0,42.0,63.0,492929.0
2,24.0,77.0,4170145.0
0,35.0,63.0,578691.0
2,162.0,10471.0,11439579.40625
0,37.0,116.0,649592.0
1,93.0,51195.25,226770.0
0,50.0,88.0,162135.0
0,30.0,112.0,9641.0
0,21.0,71.0,17743.0
0,38.0,16882.0,169435.25
0,50.0,112.0,674833.0
2,31.0,120.0,6171821.0
0,50.0,97.0,365614.0
0,64.0,171.0,1873.0
0,35.0,77.0,41115.0
0,40.0,109.0,2934257.0
1,89.0,25417.0,1137665.25
0,50.0,95.0,351155.0
1,47.0,52768.75,63425.0
1,114.0,52768.75,3043644.0
0,81.0,14537.0,135982.0
0,50.0,138.0,831556.0
0,48.0,222.0,26626.0
0,31.0,117.0,102080.0
0,50.0,117.0,20891.0
1,94.0,52029.25,1313682.0
0,100.0,257.0,248426.0
0,20.0,80.0,1457366.0
1,163.0,38806.5,11439579.40625
0,50.0,103.0,42377.0
0,34.0,25334.0,39195.0
0,50.0,104.0,1624330.0
1,76.0,52768.75,2322465.25
1,89.0,52880.75,2698118.5
1,80.0,31489.0,1432888.0
0,50.0,120.0,126444.0
1,117.0,13314.0,1842254.25
2,50.0,67.0,7717646.875
0,108.0,547.0,17388.0
2,14.0,99.0,7768876.875
2,50.0,136.0,7883135.125
1,41.0,31081.5,780860.0
0,50.0,120.0,56226.0
0,38.0,93.0,12082.0
0,19.0,139.0,685299.0
2,50.0,100.0,7829854.875
0,43.0,7100.0,67303.0
1,44.0,45974.0,174751.0
1,127.0,18439.0,1302574.0
0,56.0,116.0,3140.0
1,104.0,43623.5,998637.0
0,28.0,21902.0,3857.0
0,50.0,66.0,49987.0
1,97.0,33753.0,333008.0
0,29.0,95.0,170928.0
2,25.0,102.0,3787787.25
0,31.0,95.0,11795.0
0,50.0,119.0,4238.0
2,157.0,746.0,8021705.875
1,32.0,46946.5,427231.0
0,50.0,77.0,47318.0
0,29.0,77.0,159431.0
1,194.5,63351.6875,11439579.40625
0,38.0,26614.5,177720.25
0,50.0,100.0,21998.0
1,149.0,21687.0,2175788.0
0,24.0,91.0,1389444.0
0,24.0,112.0,1041634.0
1,48.0,42632.0,818586.0
1,194.5,12803.0,741545.0
1,106.0,52835.75,75573.0
1,135.0,2964.0,158830.0
0,116.0,811.0,736389.0
0,39.0,98.0,17091.0
0,50.0,81.0,489633.0
1,109.0,16793.0,107924.0
0,52.0,224.0,829593.0
1,173.0,205.0,262058.0
1,58.0,26273.5,33413.0
0,50.0,140.0,78897.0
0,39.0,2418.0,42845.0
1,98.0,52891.75,11439579.40625
0,50.0,98.0,1697451.25
1,107.0,50833.25,624648.0
0,32.0,68.0,179468.0
0,50.0,133.0,15074.0
0,34.0,28589.5,68490.0
2,50.0,115.0,5695398.0
2,40.0,77.0,6013830.0
0,96.0,215.0,1579723.25
0,50.0,113.0,7340.0
0,50.0,147.0,525601.0
0,50.0,97.0,15484.0
1,70.0,29106.0,1777784.0
1,194.5,3293.0,991231.0
0,40.0,93.0,23641.0
1,67.0,35122.0,28614.0
0,50.0,134.0,391185.0
1,134.0,43327.5,2701109.25
0,55.0,4909.0,21926.0
1,72.0,23356.0,2135266.0
0,78.0,290.0,428623.0
0,102.0,189.0,50273.0
0,40.0,89.0,1848756.0
0,112.0,247.0,38031.0
0,75.0,16268.0,360080.0
1,50.0,52086.25,7405.0
2,50.0,121.0,7715527.875
2,14.0,94.0,6545832.0
0,75.0,9876.0,1451084.0
2,39.0,193.0,4568214.0
2,50.0,92.0,7883135.125
0,50.0,120.0,165166.0
0,39.0,125.0,2463928.0
0,100.0,239.0,62718.0
0,87.0,110.0,141448.0
1,119.0,24040.0,1002139.0
0,35.0,55.0,1285469.0
2,114.0,13590.0,5827404.0
1,32.0,50987.25,3349767.0
0,56.0,97.0,12879.0
2,62.0,26817.0,7905752.125
1,194.5,63351.6875,5140776.0
0,104.0,77.0,2278179.0
0,50.0,111.0,17147.0
0,50.0,131.0,78897.0
0,19.0,122.0,162978.0
1,194.5,63351.6875,11199643.875
0,39.0,85.0,76510.0
0,109.0,91.0,559854.0
2,50.0,136.0,4795529.0
0,29.0,103.0,15802.0
2,50.0,82.0,7742236.875
0,20.0,80.0,284154.0
0,39.0,86.0,96770.0
1,127.0,27965.0,1280328.0
0,62.0,86.0,4166.0
2,66.0,91.0,4411592.0
0,50.0,88.0,2928.0
1,70.0,51205.25,6803178.0
2,78.0,11885.0,7729773.875
2,127.0,2591.0,7883135.125
0,20.0,63.0,776108.0
1,67.0,52383.25,1598283.0
1,80.0,19377.0,35816.0
2,109.0,13161.0,7798028.875
2,59.0,104.0,3755893.0
1,194.5,23193.5,11439579.40625
0,15.0,97.0,2039360.0
0,19.0,58.0,169669.0
1,116.0,29988.0,34686.0
2,50.0,111.0,3690651.0
2,40.0,992.0,7967369.125
0,50.0,104.0,127251.0
0,53.0,12777.0,16963.0
1,86.0,21010.0,361854.5
0,29.0,112.0,45040.0
2,71.0,18000.0,6012556.0
2,107.0,17326.0,7754620.875
2,163.0,284.0,7267678.0
1,46.0,43754.0,3083.0
0,26.0,108.0,2074469.0
0,45.0,37.0,84421.0
1,80.0,52734.25,970354.0
1,177.0,17838.0,4834446.0
1,116.0,18393.0,2503118.0
1,107.0,11194.5,93866.0
2,45.0,99.0,7804934.875
1,194.5,16498.0,922846.0
1,58.0,25785.5,153202.0
0,66.0,468.0,89886.0
0,24.0,70.0,38951.0
0,123.0,3260.0,81795.0
1,117.0,52843.75,454748.5
0,36.0,142.0,5107.0
1,122.0,44007.0,9364215.125
0,50.0,91.0,3034811.25
1,119.0,9910.0,48623.0
0,29.0,63.0,1152839.0
0,100.0,30.0,57722.0
0,50.0,77.0,13293.0
0,30.0,113.0,180598.25
0,79.0,68.0,66647.0
0,53.0,68.0,11982.0
1,194.5,63351.6875,9932759.125
2,29.0,64.0,4173672.0
1,47.0,52768.75,50103.0
1,58.0,40164.0,66294.0
0,49.0,22466.0,257451.0
1,97.0,50910.25,936315.0
0,25.0,63.0,27413.0
2,133.0,199.0,8000452.875
0,50.0,86.0,250064.0
0,58.0,5581.0,229124.0
2,106.0,12754.5,7628760.0
0,50.0,79.0,3075277.25
0,18.0,93.0,2354049.0
2,29.0,115.0,7883135.125
0,58.0,8833.0,97684.0
1,194.5,33230.0,234407.0
0,29.0,653.0,758006.0
0,51.0,237.0,52033.0
0,50.0,124.0,3130532.0
0,57.0,4133.5,4045.0
2,87.0,215.0,11439579.40625
0,50.0,15.0,90158.0
1,83.0,38992.5,4053124.0
1,107.0,12550.0,618284.0
2,60.0,67.0,7883135.125
1,78.0,50851.25,18306.0
1,102.0,43409.5,2958082.0
0,30.0,86.0,1179323.0
1,194.5,63351.6875,1918947.0
0,46.0,25435.0,101276.0
0,50.0,73.0,23503.0
0,58.0,10905.0,35726.0
0,41.0,63.0,2023548.0
0,22.0,28938.0,62349.0
1,194.5,28602.0,11439579.40625
0,78.0,67.0,216066.0
2,127.0,8919.0,6329594.0
1,169.0,36742.5,4153708.0
1,35.0,52768.75,4170145.0
0,29.0,130.0,6421.0
2,29.0,63.0,7883135.125
0,15.0,90.0,1430.0
0,50.0,62.0,36504.0
2,131.0,164.0,7943210.0
1,68.0,51209.25,4028.0
0,59.0,90.0,644404.0
2,40.0,98.0,7792760.875
2,47.0,91.0,3811403.0
2,72.0,198.0,7972466.0
0,62.0,2188.0,68207.0
0,67.0,256.0,870856.0
0,85.0,8171.0,2486620.0
0,50.0,100.0,122784.0
2,29.0,112.0,7883135.125
1,127.0,8881.0,319081.0
1,194.5,20927.5,1193117.0
1,36.0,50635.25,501806.0
1,84.0,34373.0,43965.0
1,127.0,6657.0,241830.0
0,109.0,63.0,7525.0
0,91.0,1299.0,20542.0
1,44.0,46997.0,38084.0
0,45.0,374.0,170478.25
0,50.0,56.0,2470504.0
1,125.0,8208.0,290222.0
0,19.0,124.0,170466.25
0,38.0,153.0,35277.0
0,50.0,132.0,2939901.0
2,101.0,281.0,3286075.0
0,18.0,98.0,192626.25
0,50.0,136.0,418564.0
0,114.0,113.0,9106.0
2,100.0,174.0,7723796.875
0,29.0,81.0,9147.0
0,50.0,87.0,1032159.0
0,26.0,135.0,1897097.25
1,179.0,7750.0,30940.0
1,190.0,38789.0,7770496.875
0,81.0,100.0,639674.25
0,50.0,93.0,2064372.0
0,94.0,9985.0,392601.0
1,127.0,12455.5,704366.0
0,43.0,22715.0,504955.0
1,51.0,52008.25,2389624.0
0,43.0,7047.0,323375.25
0,40.0,7937.0,11661.0
2,79.0,91.0,6384276.0
0,87.0,10052.0,363869.0
1,125.0,12053.0,1623761.0
0,100.0,210.0,2160462.0
0,100.0,195.0,228339.0
0,48.0,17692.0,12962.0
2,40.0,184.0,5064250.0
1,127.0,3335.0,331640.0
2,131.0,190.0,8180408.375
0,100.0,211.0,11171.0
1,150.0,306.0,979415.25
0,72.0,2157.0,154525.0
0,45.0,17572.0,8767.0
0,127.0,144.0,14630.0
1,194.5,63351.6875,8071084.875
2,38.0,98.0,4119612.25
1,106.0,27586.0,54619.0
0,14.0,98.0,2682.0
0,70.0,200.0,2238.0
0,78.0,67.0,789083.0
2,50.0,107.0,7883135.125
2,50.0,78.0,7883135.125
2,45.0,73.0,5335036.0
0,50.0,120.0,2028200.0
2,32.0,94.0,7829591.875
0,50.0,127.0,1036049.0
2,51.0,109.0,7809246.875
0,50.0,120.0,14520.0
2,106.0,9087.0,4289932.0
0,75.0,8687.0,139019.0
2,112.0,3337.0,2860533.25
0,50.0,114.0,45085.0
0,28.0,67.0,706749.0
0,50.0,67.0,2945496.0
0,60.0,1238.0,17811.0
0,79.0,171.0,2870.0
0,60.0,92.0,524465.0
0,34.0,243.0,765116.0
2,60.0,66.0,7883135.125
0,81.0,7770.0,252956.0
0,27.0,96.0,7561.0
0,31.0,91.0,376604.0
0,103.0,5457.0,90513.0
1,86.0,21798.0,446212.0
0,38.0,151.0,2955203.0
2,100.0,224.0,11439579.40625
0,51.0,109.0,3039736.0
0,40.0,126.0,25410.0
1,97.0,51851.25,4696.0
0,38.0,116.0,2668116.0
2,127.0,426.0,7883135.125
0,116.0,235.0,40373.0
0,77.0,1579.0,5624.0
1,138.0,63351.6875,3175801.0
0,60.0,307.0,3956.0
1,45.0,48216.5,3079.0
2,50.0,124.0,6942297.25
0,31.0,102.0,648579.0
1,194.5,37143.0,497563.0
2,64.0,169.0,7736336.875
0,127.0,928.0,5677.0
0,111.0,192.0,948487.0
2,100.0,197.0,7799936.875
0,31.0,93.0,14665.0
1,78.0,22505.0,327375.0
2,51.0,104.0,7758654.875
2,50.0,103.0,7883135.125
1,153.0,34575.0,11439579.40625
1,71.0,52768.75,259246.0
2,63.0,759.0,8035976.875
0,57.0,97.0,318527.0
0,52.0,193.0,86725.0
0,50.0,91.0,255830.0
1,89.0,52768.75,6510142.0
1,41.0,51135.25,43687.0
0,36.0,6244.0,47846.0
2,50.0,15.0,7737312.875
2,50.0,119.0,7647938.0
0,110.0,174.0,17482.0
0,81.0,70.0,49223.0
1,70.0,46317.0,85072.0
1,106.0,13630.5,64457.0
0,78.0,2591.0,333556.0
0,31.0,2895.0,5596.0
